cluster_id	cluster_size	sample	background	enrichment_pvalue_zbinom	enrichment_fdr_zbinom	log_fold_change	vdjdb	method	log10_pval	significant	label
6076	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6077	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6078	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6079	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6080	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
6081	4	4	0	0.0	0.0	9.584026105790128	False	dbscan	10.0	True	sign
6082	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6083	7	7	0	0.0	0.0	9.82706415442989	False	dbscan	10.0	True	sign
6084	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6085	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	False	dbscan	0.2807909211480187	False	no
6086	5	5	0	0.0	0.0	9.680936118776469	False	dbscan	10.0	True	sign
6087	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
6088	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6089	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6090	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
6091	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6092	9	5	4	0.6842475661873912	0.777685808467653	0.0788761273399321	False	dbscan	0.16478673860155987	False	no
6093	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6094	4	4	0	0.0	0.0	9.584026105790128	False	dbscan	10.0	True	sign
6095	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6096	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6097	5	4	1	0.0037695179546672	0.0331267271507466	0.5840261053558319	False	dbscan	2.4237141722287663	True	sign
6098	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	False	dbscan	0.2807909211480187	False	no
6099	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6100	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6101	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6102	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6103	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6104	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6105	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
6106	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6107	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6108	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	False	dbscan	0.2807909211480187	False	no
6109	5	4	1	0.0037695179546672	0.0331267271507466	0.5840261053558319	False	dbscan	2.4237141722287663	True	sign
6110	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6111	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6112	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6113	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6114	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6115	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6116	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6117	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6118	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6119	7	5	2	0.0434862549921151	0.2792761137664801	0.3799061228953397	False	dbscan	1.3616479908827834	False	no
6120	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6121	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6122	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6123	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6124	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6125	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6126	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6127	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6128	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6129	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6130	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6131	6	2	4	0.2880020693630418	0.577852023925714	-0.3190638812018171	False	dbscan	0.5406043915701076	False	no
6132	5	4	1	0.0037695179546672	0.0331267271507466	0.5840261053558319	False	dbscan	2.4237141722287663	True	sign
6133	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6134	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
6135	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6136	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6137	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6138	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6139	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6140	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6141	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6142	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6143	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6144	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6145	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6146	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6147	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6148	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6149	17	10	7	0.3169546866290522	0.577852023925714	0.1368680743207209	False	dbscan	0.49900282204150265	False	no
6150	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
6151	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6152	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6153	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
6154	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6155	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6156	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6157	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6158	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6159	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6160	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6161	4	4	0	0.0	0.0	9.584026105790128	False	dbscan	10.0	True	sign
6162	8	7	1	5.372891909161126e-09	7.068969230101125e-08	0.8270641539955949	False	dbscan	8.261783129185913	True	sign
6163	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6164	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6165	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6166	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6167	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6168	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
6169	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6170	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6171	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6172	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6173	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6174	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6175	21	9	12	0.3211447652347079	0.577852023925714	-0.1429726222426458	False	dbscan	0.4932991525998383	False	no
6176	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6177	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6178	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
6179	6	4	2	0.184697357672078	0.577852023925714	0.282996109908998	False	dbscan	0.7335393174087805	False	no
6180	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6181	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6182	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6183	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6184	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6185	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6186	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6187	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6188	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6189	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6190	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6191	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6192	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6193	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6194	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6195	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6196	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6197	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6198	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6199	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
6200	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	False	dbscan	0.2807909211480187	False	no
6201	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6202	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6203	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
6204	5	4	1	0.0037695179546672	0.0331267271507466	0.5840261053558319	False	dbscan	2.4237141722287663	True	sign
6205	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6206	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6207	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6208	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
6209	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6210	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6211	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6212	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6213	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6214	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6215	8	3	5	0.3325872281722084	0.577852023925714	-0.23988263520486	False	dbscan	0.478094432198287	False	no
6216	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6217	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
6218	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6219	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6220	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6221	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6222	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6223	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6224	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	False	dbscan	0.2807909211480187	False	no
6225	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6226	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6227	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
6228	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6229	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6230	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6231	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
6232	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
6233	6	2	4	0.2880020693630418	0.577852023925714	-0.3190638812018171	False	dbscan	0.5406043915701076	False	no
6234	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6235	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6236	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6237	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6238	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6239	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6240	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6241	7	1	6	0.0356372391481678	0.2745632563425567	-0.7961851356681411	False	dbscan	1.4480959473323232	False	no
6242	6	5	1	0.0001060634727438	0.0011934757381205	0.6809361183421736	False	dbscan	3.9744337477927516	True	sign
6243	7	3	4	0.5667901285051478	0.6599769660740309	-0.1429726222185183	False	dbscan	0.24657772216777668	False	no
6244	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
6245	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
6246	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6247	7	4	3	0.6216157912186258	0.7124785450866524	0.1069048509256991	False	dbscan	0.206477961395961	False	no
6248	7	5	2	0.0434862549921151	0.2792761137664801	0.3799061228953397	False	dbscan	1.3616479908827834	False	no
6249	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6250	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6251	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6252	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6253	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	False	dbscan	0.2807909211480187	False	no
6254	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6255	7	2	5	0.1594439992203447	0.577852023925714	-0.4159738941881588	False	dbscan	0.797391820799203	False	no
6256	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6257	5	4	1	0.0037695179546672	0.0331267271507466	0.5840261053558319	False	dbscan	2.4237141722287663	True	sign
6258	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6259	7	4	3	0.6216157912186258	0.7124785450866524	0.1069048509256991	False	dbscan	0.206477961395961	False	no
6260	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6261	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6262	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6263	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
6264	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6265	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
6266	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6267	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6268	6	4	2	0.184697357672078	0.577852023925714	0.282996109908998	False	dbscan	0.7335393174087805	False	no
6269	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6270	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6271	6	2	4	0.2880020693630418	0.577852023925714	-0.3190638812018171	False	dbscan	0.5406043915701076	False	no
6272	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6273	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6274	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
6275	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6276	15	6	9	0.2695701110036128	0.577852023925714	-0.1941251446779633	False	dbscan	0.5693282623680348	False	no
6277	4	4	0	0.0	0.0	9.584026105790128	False	dbscan	10.0	True	sign
6278	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6279	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6280	6	2	4	0.2880020693630418	0.577852023925714	-0.3190638812018171	False	dbscan	0.5406043915701076	False	no
6281	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6282	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6283	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6284	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6285	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6286	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6287	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6288	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
6289	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6290	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6291	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6292	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6293	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6294	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
6295	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6296	6	4	2	0.184697357672078	0.577852023925714	0.282996109908998	False	dbscan	0.7335393174087805	False	no
6297	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	False	dbscan	0.2807909211480187	False	no
6298	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6299	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6300	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6301	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6302	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6303	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
6304	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6305	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6306	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6307	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6308	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6309	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6310	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6311	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
6312	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6313	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6314	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6315	5	1	4	0.1206037884628892	0.4681479822802023	-0.620093876648651	False	dbscan	0.9186390493591022	False	no
6316	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	False	dbscan	0.2807909211480187	False	no
6317	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6318	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6319	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
6320	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
6321	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6322	6	2	4	0.2880020693630418	0.577852023925714	-0.3190638812018171	False	dbscan	0.5406043915701076	False	no
6323	7	5	2	0.0434862549921151	0.2792761137664801	0.3799061228953397	False	dbscan	1.3616479908827834	False	no
6324	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6325	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
6326	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
6327	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
6328	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6329	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
6330	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
6331	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
